person_key,event_name,gender,times,dates
324069,100 FR (SCY),M,"['48.52', '48.42', '47.83', '46.37']","['20130328', '20131212', '20141214', '20161120']"
324069,100 BR (SCY),M,"['63.08', '58.42', '58.21', '59.99']","['20121213', '20140227', '20150221', '20170127']"
324284,400 FR (LCM),F,"['270.67', '271.35', '272.63', '266.99']","['20130808', '20140723', '20150802', '20170727']"
324284,1000 FR (SCY),F,"['631.12', '627.36', '627.76', '599.0']","['20130404', '20131018', '20150321', '20170208']"
324284,200 FR (SCY),F,"['112.78', '112.24', '112.19', '111.9']","['20130315', '20140515', '20150509', '20170208']"
324284,100 FR (LCM),F,"['59.64', '60.25', '60.81', '59.37']","['20130808', '20140730', '20150729', '20170728']"
324284,500 FR (SCY),F,"['298.82', '301.57', '302.35', '292.66']","['20130404', '20140515', '20150515', '20170209']"
324284,100 FR (SCY),F,"['52.42', '52.16', '51.74', '53.81', '52.42', '55.09', '51.74', '53.81', '55.39', '52.16', '51.74', '53.81', '55.39', '55.09', '51.74', '53.81']","['20121207', '20140314', '20150509', '20161021', '20121207', '20141005', '20150509', '20161021', '20131005', '20140314', '20150509', '20161021', '20131005', '20141005', '20150509', '20161021']"
324284,200 FR (LCM),F,"['129.75', '129.8', '131.16', '125.94']","['20130731', '20140730', '20150717', '20170729']"
324284,200 BK (SCY),F,"['136.22', '128.01', '128.5', '127.49', '136.05', '128.01', '128.5', '127.49']","['20121006', '20140314', '20150517', '20161203', '20130927', '20140314', '20150517', '20161203']"
324284,200 IM (LCM),F,"['149.45', '146.94', '147.37', '154.11']","['20130731', '20140723', '20150731', '20170603']"
324284,800 FR (LCM),F,"['563.4', '563.09', '568.78', '556.09']","['20130808', '20140730', '20150730', '20170728']"
324284,50 FR (LCM),F,"['28.27', '28.09', '29.73', '29.09']","['20130712', '20140730', '20150426', '20170603']"
324284,400 IM (SCY),F,"['278.94', '274.6', '277.75', '269.77']","['20130519', '20140314', '20150410', '20161202']"
324284,100 FL (LCM),F,"['68.69', '68.04', '68.73', '69.06']","['20130731', '20140730', '20150712', '20170707']"
324284,1500 FR (LCM),F,"['1108.64', '1079.27', '1086.68', '1069.56']","['20130601', '20140711', '20150731', '20170726']"
324284,400 IM (LCM),F,"['325.53', '313.47', '317.1', '308.11']","['20130621', '20140723', '20150628', '20170730']"
325088,200 BK (LCM),M,"['134.64', '133.15', '131.18', '131.78']","['20140723', '20150805', '20160317', '20180726']"
325088,100 BK (SCY),M,"['52.63', '51.95', '49.8', '47.84']","['20140306', '20150320', '20160219', '20180304']"
325088,200 IM (LCM),M,"['139.87', '136.57', '136.31', '133.34']","['20140627', '20150808', '20160806', '20180728']"
325088,100 FL (LCM),M,"['59.21', '58.8', '58.19', '57.28']","['20140723', '20150807', '20160227', '20180727']"
325088,50 FR (LCM),M,"['26.11', '26.14', '25.06', '25.47']","['20140726', '20150808', '20160802', '20180623']"
325088,100 BK (LCM),M,"['62.16', '59.91', '58.71', '59.37']","['20140723', '20150807', '20160316', '20180714']"
325088,200 BK (SCY),M,"['114.68', '112.84', '110.4', '106.12']","['20140306', '20150318', '20160317', '20180314']"
325088,50 FR (SCY),M,"['24.23', '23.28', '21.75', '21.26']","['20131122', '20150111', '20160315', '20171207']"
325088,200 FL (SCY),M,"['120.47', '118.32', '115.83', '120.02']","['20140306', '20141206', '20151205', '20180113']"
325088,400 IM (LCM),M,"['303.41', '297.88', '291.34', '287.25']","['20140627', '20150626', '20160804', '20180713']"
325088,200 FR (SCY),M,"['113.76', '110.71', '110.47', '107.39']","['20140124', '20150111', '20160511', '20180114']"
325088,100 FR (SCY),M,"['51.33', '48.4', '48.3', '45.91']","['20131213', '20150319', '20160226', '20180303']"
325088,100 FL (SCY),M,"['52.82', '51.89', '50.25', '49.03']","['20140306', '20150220', '20160219', '20180202']"
325686,100 FL (SCY),F,"['54.39', '54.06', '53.77', '51.15']","['20130516', '20140515', '20141212', '20170317']"
325686,50 FR (SCY),F,"['23.85', '23.22', '23.14', '21.76']","['20130404', '20140515', '20141211', '20170316']"
325686,50 FR (LCM),F,"['28.06', '27.94', '27.71', '26.63']","['20130413', '20140412', '20150419', '20170429']"
325686,200 FL (SCY),F,"['126.96', '122.37', '126.04', '120.66']","['20121206', '20140518', '20141213', '20161204']"
325686,200 FR (LCM),F,"['133.68', '130.33', '130.33', '125.92']","['20130413', '20140412', '20150419', '20170429']"
325686,200 FR (SCY),F,"['114.56', '109.42', '108.84', '109.37']","['20121214', '20140518', '20150515', '20170128']"
325686,100 BK (SCY),F,"['59.55', '61.98', '62.38', '58.97']","['20121212', '20140118', '20150214', '20160923']"
325686,100 FR (SCY),F,"['50.61', '50.02', '50.2', '48.22']","['20130516', '20140515', '20150515', '20170318']"
327704,100 BK (LCM),F,"['67.76', '66.69', '66.36', '67.65']","['20130718', '20140629', '20150717', '20170610']"
327704,100 BK (SCY),F,"['57.32', '55.04', '54.8', '54.58', '58.47', '55.04', '54.8', '55.69', '57.32', '55.04', '54.79', '54.58', '57.32', '55.04', '54.8', '55.69', '58.47', '55.08', '54.8', '54.58', '58.47', '55.08', '54.79', '54.58', '57.32', '55.04', '54.79', '55.69', '57.32', '55.08', '54.79', '55.69', '58.47', '55.08', '54.8', '55.69', '57.32', '55.08', '54.8', '55.69', '58.47', '55.04', '54.79', '55.69', '57.32', '55.08', '54.8', '54.58', '58.47', '55.04', '54.79', '54.58', '57.32', '55.08', '54.79', '54.58', '58.47', '55.08', '54.79', '55.69', '58.47', '55.04', '54.8', '54.58']","['20131108', '20141107', '20151106', '20161208', '20130307', '20141107', '20151106', '20171027', '20131108', '20141107', '20141211', '20161208', '20131108', '20141107', '20151106', '20171027', '20130307', '20140312', '20151106', '20161208', '20130307', '20140312', '20141211', '20161208', '20131108', '20141107', '20141211', '20171027', '20131108', '20140312', '20141211', '20171027', '20130307', '20140312', '20151106', '20171027', '20131108', '20140312', '20151106', '20171027', '20130307', '20141107', '20141211', '20171027', '20131108', '20140312', '20151106', '20161208', '20130307', '20141107', '20141211', '20161208', '20131108', '20140312', '20141211', '20161208', '20130307', '20140312', '20141211', '20171027', '20130307', '20141107', '20151106', '20161208']"
327704,100 FL (SCY),F,"['57.71', '56.97', '55.1', '55.75', '57.71', '55.3', '55.1', '55.75', '57.71', '55.3', '55.07', '57.03', '57.71', '55.3', '55.1', '57.03', '57.71', '55.3', '55.07', '55.75', '57.71', '56.97', '55.07', '55.75', '57.71', '56.97', '55.07', '57.03', '57.71', '56.97', '55.1', '57.03']","['20130307', '20140725', '20141212', '20170303', '20130307', '20141107', '20141212', '20170303', '20130307', '20141107', '20151106', '20171027', '20130307', '20141107', '20141212', '20171027', '20130307', '20141107', '20151106', '20170303', '20130307', '20140725', '20151106', '20170303', '20130307', '20140725', '20151106', '20171027', '20130307', '20140725', '20141212', '20171027']"
327704,100 FR (SCY),F,"['54.07', '53.48', '51.71', '51.5', '52.32', '52.42', '51.71', '51.5', '54.07', '52.42', '51.71', '51.5', '52.32', '53.48', '51.71', '51.5']","['20130307', '20141107', '20141213', '20170303', '20131108', '20140312', '20141213', '20170303', '20130307', '20140312', '20141213', '20170303', '20131108', '20141107', '20141213', '20170303']"
327704,100 FR (LCM),F,"['60.73', '60.23', '61.59', '64.34']","['20130718', '20140424', '20150715', '20170611']"
327704,200 FL (SCY),F,"['134.6', '126.15', '124.74', '127.55']","['20130215', '20140214', '20150215', '20170129']"
327704,200 FR (SCY),F,"['118.05', '116.22', '112.89', '116.52']","['20130309', '20140312', '20150327', '20170304']"
327704,50 FR (SCY),F,"['24.5', '24.34', '24.12', '24.01', '24.65', '24.34', '24.12', '24.01']","['20131108', '20131212', '20150327', '20170219', '20130307', '20131212', '20150327', '20170219']"
327704,100 FL (LCM),F,"['65.11', '63.56', '63.46', '67.26']","['20130718', '20140730', '20150717', '20170528']"
327704,200 IM (SCY),F,"['130.05', '129.04', '126.52', '124.98', '130.05', '129.71', '126.52', '124.98']","['20130307', '20140312', '20150214', '20161208', '20130307', '20141109', '20150214', '20161208']"
327704,400 IM (SCY),F,"['285.62', '284.77', '278.36', '273.6']","['20130215', '20140124', '20150228', '20170220']"
327704,200 IM (LCM),F,"['149.95', '149.25', '147.75', '149.44']","['20130718', '20140626', '20150613', '20170528']"
327704,50 FR (LCM),F,"['29.19', '28.31', '28.2', '29.66']","['20130613', '20140424', '20150718', '20170505']"
329477,200 IM (SCY),F,"['128.48', '127.44', '130.65', '128.45']","['20121110', '20131122', '20141108', '20161117']"
329477,500 FR (SCY),F,"['293.64', '289.8', '291.07', '299.75']","['20121206', '20131212', '20141206', '20161117']"
329477,200 FL (SCY),F,"['122.28', '120.22', '120.37', '122.04']","['20121206', '20131212', '20141206', '20161119']"
329477,200 FR (SCY),F,"['112.53', '110.44', '111.12', '113.12']","['20121206', '20131116', '20141121', '20161118']"
329477,100 FR (SCY),F,"['53.89', '54.68', '54.42', '53.32']","['20130119', '20131026', '20141207', '20161119']"
329477,1000 FR (SCY),F,"['640.42', '608.39', '594.98', '624.87']","['20130119', '20131206', '20141205', '20161028']"
329477,200 BK (SCY),F,"['130.76', '127.16', '128.88', '127.56']","['20121110', '20140118', '20141026', '20161105']"
332715,200 FR (LCM),F,"['128.4', '128.29', '123.62', '124.37']","['20140717', '20150729', '20160715', '20180721']"
332715,200 FR (SCY),F,"['110.69', '111.13', '108.11', '105.03']","['20140416', '20141106', '20160317', '20180314']"
332715,200 BK (SCY),F,"['118.24', '120.21', '116.25', '112.86']","['20140416', '20150214', '20160316', '20171202']"
332715,400 IM (LCM),F,"['307.17', '299.6', '293.61', '286.16']","['20140717', '20150730', '20160109', '20180707']"
332715,100 BK (SCY),F,"['55.22', '55.9', '54.18', '53.73']","['20140416', '20150215', '20160318', '20171130']"
332715,100 FR (SCY),F,"['50.84', '52.62', '50.87', '49.64']","['20131212', '20141024', '20151120', '20171119']"
332715,200 BK (LCM),F,"['140.75', '139.57', '134.88', '133.7']","['20140717', '20150329', '20160717', '20180725']"
332715,50 FR (SCY),F,"['24.0', '24.53', '23.8', '23.38']","['20140416', '20141106', '20160315', '20171117']"
332715,100 FR (LCM),F,"['58.95', '60.36', '57.8', '59.78']","['20140717', '20150806', '20160717', '20180602']"
332715,200 IM (LCM),F,"['142.59', '142.17', '137.91', '135.83']","['20140717', '20150801', '20160628', '20180708']"
332715,400 FR (LCM),F,"['274.13', '274.75', '260.38', '257.15']","['20140711', '20150808', '20160716', '20180720']"
332715,400 IM (SCY),F,"['261.5', '265.47', '255.7', '244.56']","['20140416', '20141205', '20151211', '20180316']"
332715,200 IM (SCY),F,"['122.37', '124.66', '121.8', '117.6']","['20140318', '20141121', '20151212', '20180215']"
332715,100 BK (LCM),F,"['65.03', '65.79', '63.42', '64.7']","['20140717', '20150627', '20160220', '20180609']"
332715,100 FL (SCY),F,"['55.73', '56.86', '54.76', '55.48']","['20140416', '20141106', '20151120', '20180118']"
332715,500 FR (SCY),F,"['304.68', '301.8', '295.07', '281.41']","['20140416', '20150124', '20160122', '20171130']"
336138,200 BR (SCY),M,"['142.8', '139.14', '133.75', '127.17']","['20130202', '20140306', '20150307', '20170211']"
336138,200 IM (LCM),M,"['146.11', '144.57', '137.21', '140.5']","['20130725', '20140724', '20150724', '20170722']"
336138,100 FL (SCY),M,"['57.19', '54.36', '53.44', '51.07']","['20130301', '20140227', '20150227', '20161117']"
336138,200 BR (LCM),M,"['159.63', '160.47', '155.06', '158.29']","['20130620', '20140724', '20150715', '20170719']"
336138,200 FR (LCM),M,"['127.8', '127.9', '122.5', '127.43']","['20130725', '20140724', '20150723', '20170720']"
336138,400 IM (SCY),M,"['274.45', '271.02', '258.98', '246.41']","['20130301', '20140321', '20150320', '20161118']"
336138,100 FL (LCM),M,"['64.01', '63.43', '60.17', '60.19']","['20130717', '20140724', '20150724', '20170720']"
338118,100 FR (LCM),F,"['61.69', '60.73', '59.42', '57.27', '61.69', '59.96', '59.42', '57.27', '61.69', '60.73', '58.1', '57.27', '61.69', '59.96', '58.1', '57.27']","['20140622', '20140801', '20150728', '20180621', '20140622', '20150301', '20150728', '20180621', '20140622', '20140801', '20160609', '20180621', '20140622', '20150301', '20160609', '20180621']"
338118,200 FR (LCM),F,"['133.6', '129.47', '131.57', '128.14', '133.6', '128.45', '131.57', '128.14', '131.36', '129.47', '131.57', '128.14', '131.36', '128.45', '131.57', '128.14', '131.36', '129.47', '127.84', '128.14', '133.6', '129.47', '127.84', '128.14', '133.6', '128.45', '127.84', '128.14', '131.36', '128.45', '127.84', '128.14']","['20130724', '20140729', '20160514', '20180421', '20130724', '20150227', '20160514', '20180421', '20140619', '20140729', '20160514', '20180421', '20140619', '20150227', '20160514', '20180421', '20140619', '20140729', '20150710', '20180421', '20130724', '20140729', '20150710', '20180421', '20130724', '20150227', '20150710', '20180421', '20140619', '20150227', '20150710', '20180421']"
338118,100 FL (LCM),F,"['71.5', '62.56', '61.03', '60.97', '71.5', '62.56', '63.35', '60.97', '71.5', '64.46', '63.35', '60.97', '71.5', '64.46', '61.03', '60.97']","['20140517', '20150228', '20160610', '20180622', '20140517', '20150228', '20150731', '20180622', '20140517', '20140729', '20150731', '20180622', '20140517', '20140729', '20160610', '20180622']"
338118,200 FL (SCY),F,"['131.53', '123.27', '121.84', '119.65']","['20140306', '20150118', '20160316', '20171202']"
338118,100 FR (SCY),F,"['54.35', '51.75', '51.48', '50.44']","['20140302', '20150220', '20160219', '20180224']"
338118,100 FL (SCY),F,"['60.33', '56.06', '54.24', '53.25']","['20140228', '20150206', '20160219', '20180223']"
338390,200 FR (SCY),F,"['122.18', '119.5', '119.54', '119.06']","['20130215', '20140227', '20150312', '20170304']"
338390,50 FR (SCY),F,"['25.38', '24.89', '24.74', '24.5']","['20121102', '20140320', '20150315', '20170304']"
338390,100 FR (SCY),F,"['55.25', '54.1', '54.67', '53.26']","['20130221', '20140227', '20150306', '20170204']"
339050,50 FR (SCY),F,"['25.59', '26.22', '25.66', '25.37', '25.86', '26.17', '25.66', '25.28', '25.59', '26.17', '25.68', '25.37', '25.86', '26.22', '25.66', '25.37', '25.86', '26.22', '25.68', '25.28', '25.59', '26.22', '25.66', '25.28', '25.86', '26.22', '25.66', '25.28', '25.86', '26.17', '25.68', '25.37', '25.59', '26.22', '25.68', '25.37', '25.59', '26.17', '25.66', '25.37', '25.86', '26.17', '25.66', '25.37', '25.86', '26.17', '25.68', '25.28', '25.59', '26.17', '25.68', '25.28', '25.59', '26.22', '25.68', '25.28', '25.59', '26.17', '25.66', '25.28', '25.86', '26.22', '25.68', '25.37']","['20130315', '20141103', '20151030', '20171201', '20131104', '20140117', '20151030', '20161210', '20130315', '20140117', '20150322', '20171201', '20131104', '20141103', '20151030', '20171201', '20131104', '20141103', '20150322', '20161210', '20130315', '20141103', '20151030', '20161210', '20131104', '20141103', '20151030', '20161210', '20131104', '20140117', '20150322', '20171201', '20130315', '20141103', '20150322', '20171201', '20130315', '20140117', '20151030', '20171201', '20131104', '20140117', '20151030', '20171201', '20131104', '20140117', '20150322', '20161210', '20130315', '20140117', '20150322', '20161210', '20130315', '20141103', '20150322', '20161210', '20130315', '20140117', '20151030', '20161210', '20131104', '20141103', '20150322', '20171201']"
339050,200 FR (SCY),F,"['119.51', '123.34', '119.44', '117.44', '119.51', '123.34', '121.35', '117.44']","['20130216', '20141114', '20150320', '20170310', '20130216', '20141114', '20151204', '20170310']"
339050,100 FR (SCY),F,"['56.26', '55.87', '54.87', '54.54', '56.26', '56.1', '54.87', '54.54', '56.54', '56.1', '55.5', '54.54', '56.54', '55.87', '54.87', '54.54', '56.26', '56.1', '55.5', '54.54', '56.54', '55.87', '55.5', '54.54', '56.54', '56.1', '54.87', '54.54', '56.26', '55.87', '55.5', '54.54']","['20130315', '20140322', '20150321', '20170220', '20130315', '20141103', '20150321', '20170220', '20131122', '20141103', '20151030', '20170220', '20131122', '20140322', '20150321', '20170220', '20130315', '20141103', '20151030', '20170220', '20131122', '20140322', '20151030', '20170220', '20131122', '20141103', '20150321', '20170220', '20130315', '20140322', '20151030', '20170220']"
339055,1000 FR (SCY),M,"['616.08', '607.76', '612.08', '603.84']","['20121019', '20131018', '20141017', '20161015']"
352176,500 FR (SCY),M,"['280.06', '278.22', '268.72', '268.3']","['20121130', '20131212', '20141206', '20170204']"
352176,100 FR (SCY),M,"['49.02', '50.13', '47.34', '47.15']","['20121207', '20140118', '20141205', '20170205']"
352176,1650 FR (SCY),M,"['978.73', '950.2', '926.4', '940.36']","['20121130', '20131212', '20141207', '20170205']"
