person_key,event_name,gender,time1,date_key1,time2,date_key2,time3,date_key3,time4,date_key4
327704,100 FR (LCM),F,60.73,20130718,60.23,20140424,61.59,20150715,64.34,20170611
327704,200 FL (SCY),F,134.6,20130215,126.15,20140214,124.74,20150215,127.55,20170129
327704,100 BK (SCY),F,57.32,20131108,55.04,20141107,54.79,20141211,54.58,20161208
327704,100 BK (SCY),F,57.32,20131108,55.04,20141107,54.8,20151106,55.69,20171027
327704,200 FR (SCY),F,118.05,20130309,116.22,20140312,112.89,20150327,116.52,20170304
327704,100 BK (SCY),F,58.47,20130307,55.08,20140312,54.8,20151106,54.58,20161208
327704,100 BK (SCY),F,58.47,20130307,55.08,20140312,54.79,20141211,54.58,20161208
327704,100 BK (SCY),F,57.32,20131108,55.04,20141107,54.79,20141211,55.69,20171027
327704,100 FL (SCY),F,57.71,20130307,55.3,20141107,55.07,20151106,57.03,20171027
327704,100 FL (SCY),F,57.71,20130307,55.3,20141107,55.1,20141212,57.03,20171027
327704,100 BK (SCY),F,57.32,20131108,55.08,20140312,54.79,20141211,55.69,20171027
327704,50 FR (SCY),F,24.5,20131108,24.34,20131212,24.12,20150327,24.01,20170219
327704,100 BK (SCY),F,58.47,20130307,55.08,20140312,54.8,20151106,55.69,20171027
327704,100 FL (SCY),F,57.71,20130307,55.3,20141107,55.07,20151106,55.75,20170303
327704,100 BK (SCY),F,57.32,20131108,55.08,20140312,54.8,20151106,55.69,20171027
327704,100 BK (SCY),F,58.47,20130307,55.04,20141107,54.79,20141211,55.69,20171027
327704,100 FL (LCM),F,65.11,20130718,63.56,20140730,63.46,20150717,67.26,20170528
327704,100 BK (SCY),F,57.32,20131108,55.08,20140312,54.8,20151106,54.58,20161208
327704,100 FR (SCY),F,52.32,20131108,52.42,20140312,51.71,20141213,51.5,20170303
327704,100 FR (SCY),F,54.07,20130307,52.42,20140312,51.71,20141213,51.5,20170303
327704,100 FL (SCY),F,57.71,20130307,56.97,20140725,55.07,20151106,55.75,20170303
327704,200 IM (SCY),F,130.05,20130307,129.04,20140312,126.52,20150214,124.98,20161208
327704,100 BK (SCY),F,58.47,20130307,55.04,20141107,54.79,20141211,54.58,20161208
327704,400 IM (SCY),F,285.62,20130215,284.77,20140124,278.36,20150228,273.6,20170220
327704,100 FL (SCY),F,57.71,20130307,56.97,20140725,55.07,20151106,57.03,20171027
327704,100 BK (SCY),F,57.32,20131108,55.08,20140312,54.79,20141211,54.58,20161208
327704,100 BK (SCY),F,58.47,20130307,55.08,20140312,54.79,20141211,55.69,20171027
327704,200 IM (LCM),F,149.95,20130718,149.25,20140626,147.75,20150613,149.44,20170528
327704,200 IM (SCY),F,130.05,20130307,129.71,20141109,126.52,20150214,124.98,20161208
327704,100 FR (SCY),F,52.32,20131108,53.48,20141107,51.71,20141213,51.5,20170303
327704,100 BK (SCY),F,58.47,20130307,55.04,20141107,54.8,20151106,54.58,20161208
327704,100 FL (SCY),F,57.71,20130307,56.97,20140725,55.1,20141212,57.03,20171027
327704,50 FR (SCY),F,24.65,20130307,24.34,20131212,24.12,20150327,24.01,20170219
327704,50 FR (LCM),F,29.19,20130613,28.31,20140424,28.2,20150718,29.66,20170505
329477,200 IM (SCY),F,128.48,20121110,127.44,20131122,130.65,20141108,128.45,20161117
329477,500 FR (SCY),F,293.64,20121206,289.8,20131212,291.07,20141206,299.75,20161117
329477,200 FL (SCY),F,122.28,20121206,120.22,20131212,120.37,20141206,122.04,20161119
329477,200 FR (SCY),F,112.53,20121206,110.44,20131116,111.12,20141121,113.12,20161118
329477,100 FR (SCY),F,53.89,20130119,54.68,20131026,54.42,20141207,53.32,20161119
329477,1000 FR (SCY),F,640.42,20130119,608.39,20131206,594.98,20141205,624.87,20161028
329477,200 BK (SCY),F,130.76,20121110,127.16,20140118,128.88,20141026,127.56,20161105
332715,200 FR (LCM),F,128.4,20140717,128.29,20150729,123.62,20160715,124.37,20180721
332715,200 FR (SCY),F,110.69,20140416,111.13,20141106,108.11,20160317,105.03,20180314
332715,200 BK (SCY),F,118.24,20140416,120.21,20150214,116.25,20160316,112.86,20171202
332715,400 IM (LCM),F,307.17,20140717,299.6,20150730,293.61,20160109,286.16,20180707
332715,100 BK (SCY),F,55.22,20140416,55.9,20150215,54.18,20160318,53.73,20171130
332715,100 FR (SCY),F,50.84,20131212,52.62,20141024,50.87,20151120,49.64,20171119
332715,200 BK (LCM),F,140.75,20140717,139.57,20150329,134.88,20160717,133.7,20180725
332715,50 FR (SCY),F,24,20140416,24.53,20141106,23.8,20160315,23.38,20171117
332715,100 FR (LCM),F,58.95,20140717,60.36,20150806,57.8,20160717,59.78,20180602
332715,200 IM (LCM),F,142.59,20140717,142.17,20150801,137.91,20160628,135.83,20180708
332715,400 FR (LCM),F,274.13,20140711,274.75,20150808,260.38,20160716,257.15,20180720
332715,400 IM (SCY),F,261.5,20140416,265.47,20141205,255.7,20151211,244.56,20180316
332715,200 IM (SCY),F,122.37,20140318,124.66,20141121,121.8,20151212,117.6,20180215
332715,100 BK (LCM),F,65.03,20140717,65.79,20150627,63.42,20160220,64.7,20180609
332715,100 FL (SCY),F,55.73,20140416,56.86,20141106,54.76,20151120,55.48,20180118
332715,500 FR (SCY),F,304.68,20140416,301.8,20150124,295.07,20160122,281.41,20171130
336138,200 BR (SCY),M,142.8,20130202,139.14,20140306,133.75,20150307,127.17,20170211
336138,200 IM (LCM),M,146.11,20130725,144.57,20140724,137.21,20150724,140.5,20170722
336138,100 FL (SCY),M,57.19,20130301,54.36,20140227,53.44,20150227,51.07,20161117
336138,200 BR (LCM),M,159.63,20130620,160.47,20140724,155.06,20150715,158.29,20170719
336138,200 FR (LCM),M,127.8,20130725,127.9,20140724,122.5,20150723,127.43,20170720
336138,400 IM (SCY),M,274.45,20130301,271.02,20140321,258.98,20150320,246.41,20161118
336138,100 FL (LCM),M,64.01,20130717,63.43,20140724,60.17,20150724,60.19,20170720
338118,100 FR (LCM),F,61.69,20140622,60.73,20140801,59.42,20150728,57.27,20180621
338118,200 FR (LCM),F,133.6,20130724,129.47,20140729,131.57,20160514,128.14,20180421
338118,100 FL (LCM),F,71.5,20140517,62.56,20150228,61.03,20160610,60.97,20180622
338118,100 FL (LCM),F,71.5,20140517,62.56,20150228,63.35,20150731,60.97,20180622
338118,100 FR (LCM),F,61.69,20140622,59.96,20150301,59.42,20150728,57.27,20180621
338118,200 FR (LCM),F,133.6,20130724,128.45,20150227,131.57,20160514,128.14,20180421
338118,100 FL (LCM),F,71.5,20140517,64.46,20140729,63.35,20150731,60.97,20180622
338118,100 FR (LCM),F,61.69,20140622,60.73,20140801,58.1,20160609,57.27,20180621
338118,200 FL (SCY),F,131.53,20140306,123.27,20150118,121.84,20160316,119.65,20171202
338118,200 FR (LCM),F,131.36,20140619,129.47,20140729,131.57,20160514,128.14,20180421
338118,200 FR (LCM),F,131.36,20140619,128.45,20150227,131.57,20160514,128.14,20180421
338118,200 FR (LCM),F,131.36,20140619,129.47,20140729,127.84,20150710,128.14,20180421
338118,100 FR (SCY),F,54.35,20140302,51.75,20150220,51.48,20160219,50.44,20180224
338118,200 FR (LCM),F,133.6,20130724,129.47,20140729,127.84,20150710,128.14,20180421
338118,100 FL (LCM),F,71.5,20140517,64.46,20140729,61.03,20160610,60.97,20180622
338118,200 FR (LCM),F,133.6,20130724,128.45,20150227,127.84,20150710,128.14,20180421
338118,200 FR (LCM),F,131.36,20140619,128.45,20150227,127.84,20150710,128.14,20180421
338118,100 FL (SCY),F,60.33,20140228,56.06,20150206,54.24,20160219,53.25,20180223
338118,100 FR (LCM),F,61.69,20140622,59.96,20150301,58.1,20160609,57.27,20180621
338390,200 FR (SCY),F,122.18,20130215,119.5,20140227,119.54,20150312,119.06,20170304
338390,50 FR (SCY),F,25.38,20121102,24.89,20140320,24.74,20150315,24.5,20170304
338390,100 FR (SCY),F,55.25,20130221,54.1,20140227,54.67,20150306,53.26,20170204
339050,50 FR (SCY),F,25.59,20130315,26.22,20141103,25.66,20151030,25.37,20171201
339050,50 FR (SCY),F,25.86,20131104,26.17,20140117,25.66,20151030,25.28,20161210
339050,50 FR (SCY),F,25.59,20130315,26.17,20140117,25.68,20150322,25.37,20171201
339050,200 FR (SCY),F,119.51,20130216,123.34,20141114,119.44,20150320,117.44,20170310
339050,50 FR (SCY),F,25.86,20131104,26.22,20141103,25.66,20151030,25.37,20171201
339050,50 FR (SCY),F,25.86,20131104,26.22,20141103,25.68,20150322,25.28,20161210
339050,50 FR (SCY),F,25.59,20130315,26.22,20141103,25.66,20151030,25.28,20161210
339050,50 FR (SCY),F,25.86,20131104,26.22,20141103,25.66,20151030,25.28,20161210
339050,100 FR (SCY),F,56.26,20130315,55.87,20140322,54.87,20150321,54.54,20170220
339050,100 FR (SCY),F,56.26,20130315,56.1,20141103,54.87,20150321,54.54,20170220
339050,50 FR (SCY),F,25.86,20131104,26.17,20140117,25.68,20150322,25.37,20171201
339050,50 FR (SCY),F,25.59,20130315,26.22,20141103,25.68,20150322,25.37,20171201
339050,50 FR (SCY),F,25.59,20130315,26.17,20140117,25.66,20151030,25.37,20171201
339050,50 FR (SCY),F,25.86,20131104,26.17,20140117,25.66,20151030,25.37,20171201
339050,100 FR (SCY),F,56.54,20131122,56.1,20141103,55.5,20151030,54.54,20170220
339050,100 FR (SCY),F,56.54,20131122,55.87,20140322,54.87,20150321,54.54,20170220
339050,200 FR (SCY),F,119.51,20130216,123.34,20141114,121.35,20151204,117.44,20170310
339050,50 FR (SCY),F,25.86,20131104,26.17,20140117,25.68,20150322,25.28,20161210
339050,50 FR (SCY),F,25.59,20130315,26.17,20140117,25.68,20150322,25.28,20161210
339050,50 FR (SCY),F,25.59,20130315,26.22,20141103,25.68,20150322,25.28,20161210
339050,50 FR (SCY),F,25.59,20130315,26.17,20140117,25.66,20151030,25.28,20161210
339050,100 FR (SCY),F,56.26,20130315,56.1,20141103,55.5,20151030,54.54,20170220
339050,100 FR (SCY),F,56.54,20131122,55.87,20140322,55.5,20151030,54.54,20170220
339050,100 FR (SCY),F,56.54,20131122,56.1,20141103,54.87,20150321,54.54,20170220
339050,50 FR (SCY),F,25.86,20131104,26.22,20141103,25.68,20150322,25.37,20171201
339050,100 FR (SCY),F,56.26,20130315,55.87,20140322,55.5,20151030,54.54,20170220
339055,1000 FR (SCY),M,616.08,20121019,607.76,20131018,612.08,20141017,603.84,20161015
352176,500 FR (SCY),M,280.06,20121130,278.22,20131212,268.72,20141206,268.3,20170204
352176,100 FR (SCY),M,49.02,20121207,50.13,20140118,47.34,20141205,47.15,20170205
352176,1650 FR (SCY),M,978.73,20121130,950.2,20131212,926.4,20141207,940.36,20170205
352176,1000 FR (SCY),M,574.13,20121207,559.31,20131206,558.32,20141205,577.77,20161104
352176,200 FR (SCY),M,104.76,20121207,102.96,20131207,99.31,20150227,102.69,20161118
353658,100 BK (SCY),F,60.53,20140313,59.67,20141213,58.14,20151212,58.55,20171118
353658,400 IM (LCM),F,313.7,20140724,310.96,20150110,304.81,20160811,308.87,20180803
353658,400 IM (SCY),F,270.23,20140313,271.01,20141212,268.35,20151211,268.15,20180216
353658,200 BK (LCM),F,148.61,20140805,143.97,20150726,143.04,20160110,143.67,20180707
353658,200 IM (SCY),F,130.09,20140416,128.86,20150224,126.54,20160223,126.21,20180215
353658,200 FL (SCY),F,128.67,20140416,129.04,20150328,124.72,20151213,127.88,20171119
353658,200 BK (SCY),F,125.74,20140416,127.68,20141214,123.78,20151213,123.45,20171119
353658,100 BK (LCM),F,71.62,20140805,68.57,20150722,66.84,20160109,68.09,20180630
353658,200 FL (LCM),F,148,20140606,142.26,20150726,141.62,20160612,144.62,20180708
355427,100 BK (SCY),M,60.21,20140306,57.06,20150314,55.58,20151220,50.27,20180223
357750,50 FR (SCY),M,23.02,20131122,21.78,20140318,22.52,20160116,20.6,20170318
357750,100 BK (SCY),M,53.81,20140117,50.84,20140318,53.95,20151011,50.02,20171027
357750,100 FL (SCY),M,55.75,20130730,51.03,20140318,54.83,20151025,47.76,20171117
357750,100 BK (SCY),M,55.46,20130403,50.84,20140318,53.95,20151011,48.53,20170317
357750,100 FL (SCY),M,55.75,20130730,51.03,20140318,54.83,20151025,47.9,20170317
357750,100 FR (SCY),M,49.66,20130403,48.74,20140306,49.08,20151011,44.69,20171118
357750,50 FR (SCY),M,22.6,20130307,21.78,20140318,22.52,20160116,20.42,20171116
357750,50 FR (SCY),M,22.6,20130307,21.78,20140318,22.52,20160116,20.6,20170318
357750,100 BK (SCY),M,55.46,20130403,50.84,20140318,53.95,20151011,50.02,20171027
357750,100 FR (SCY),M,49.1,20140117,48.74,20140306,49.08,20151011,44.69,20171118
357750,100 BK (SCY),M,53.81,20140117,50.84,20140318,53.95,20151011,48.53,20170317
357750,100 FR (SCY),M,49.1,20140117,48.74,20140306,49.08,20151011,46.77,20170212
357750,100 FL (SCY),M,53.2,20140117,51.03,20140318,54.83,20151025,47.9,20170317
357750,50 FR (SCY),M,23.02,20131122,21.78,20140318,22.52,20160116,20.42,20171116
357750,100 FR (SCY),M,49.66,20130403,48.74,20140306,49.08,20151011,46.77,20170212
357750,100 FL (SCY),M,53.2,20140117,51.03,20140318,54.83,20151025,47.76,20171117
357959,100 BR (SCY),F,69.41,20140117,67.83,20140513,69.9,20151107,65.75,20180223
357959,400 IM (LCM),F,329.83,20140405,327.64,20140619,332.1,20150426,327.19,20170727
357959,200 BR (LCM),F,179.22,20130627,168.12,20140723,169.91,20150716,167.19,20170720
357959,200 IM (LCM),F,157.6,20130724,152.59,20140619,155.32,20150731,156.12,20170728
357959,200 IM (LCM),F,155.29,20140405,152.59,20140619,155.32,20150731,156.12,20170728
357959,200 BR (LCM),F,175.53,20140405,168.12,20140723,169.91,20150716,167.19,20170720
357959,100 BR (SCY),F,69.41,20140117,68.03,20141212,69.9,20151107,65.75,20180223
357959,200 BR (SCY),F,147.93,20140215,148.13,20150118,149.09,20151108,141.78,20171202
357959,100 BR (SCY),F,69.41,20140117,67.83,20140513,69.9,20151107,66.94,20170505
357959,100 BR (SCY),F,69.41,20140117,68.03,20141212,70.21,20150507,65.75,20180223
357959,200 BR (LCM),F,179.22,20130627,168.12,20140723,175.36,20160306,167.19,20170720
357959,100 BR (SCY),F,69.41,20140117,67.83,20140513,70.21,20150507,65.75,20180223
357959,200 IM (SCY),F,134.7,20140117,132.96,20140508,136.69,20150507,132.54,20170505
357959,200 IM (SCY),F,134.7,20140117,133.4,20150117,136.69,20150507,132.54,20170505
357959,100 BR (SCY),F,69.41,20140117,67.83,20140513,70.21,20150507,66.94,20170505
357959,200 BR (LCM),F,175.53,20140405,168.12,20140723,175.36,20160306,167.19,20170720
357959,200 IM (SCY),F,134.7,20140117,133.4,20150117,136.69,20150507,126.93,20180222
357959,100 BR (SCY),F,69.41,20140117,68.03,20141212,70.21,20150507,66.94,20170505
357959,200 IM (SCY),F,134.7,20140117,132.96,20140508,136.69,20150507,126.93,20180222
357959,100 BR (LCM),F,82.53,20140405,77.49,20140723,79.01,20150621,78.19,20170722
357959,100 BR (LCM),F,82.42,20130724,77.49,20140723,79.01,20150621,78.19,20170722
357959,100 BR (SCY),F,69.41,20140117,68.03,20141212,69.9,20151107,66.94,20170505
357959,400 IM (LCM),F,340.02,20130627,327.64,20140619,332.1,20150426,327.19,20170727
360699,100 FR (SCY),F,53.11,20131116,52.18,20140509,52.66,20150515,52.39,20161204
360699,100 BK (SCY),F,60.32,20130228,57.25,20140515,57.69,20150515,58.18,20170210
360699,100 FR (SCY),F,53.11,20131116,54.49,20141108,52.66,20150515,52.39,20161204
360699,50 FR (SCY),F,24.28,20130404,24.27,20140515,24.92,20151108,24.32,20161203
360699,200 IM (SCY),F,131.8,20121130,127.21,20140403,133.48,20151108,128.72,20170209
360699,50 FR (SCY),F,24.35,20131116,25.05,20141109,24.92,20151108,24.32,20161203
360699,100 FR (SCY),F,52.79,20130404,52.18,20140509,54.44,20151107,52.39,20161204
360699,100 FR (SCY),F,53.11,20131116,52.18,20140509,54.44,20151107,52.39,20161204
360699,50 FR (SCY),F,24.35,20131116,24.27,20140515,24.92,20151108,24.32,20161203
360699,200 IM (SCY),F,134.51,20131109,127.21,20140403,133.48,20151108,128.72,20170209
360699,200 IM (SCY),F,134.51,20131109,133.24,20141109,133.48,20151108,128.72,20170209
360699,50 FR (SCY),F,24.28,20130404,25.05,20141109,24.34,20141205,24.32,20161203
360699,100 FR (SCY),F,52.79,20130404,54.49,20141108,54.44,20151107,52.39,20161204
360699,100 BK (SCY),F,61.68,20131020,57.25,20140515,60.38,20151107,58.18,20170210
360699,100 FR (SCY),F,52.79,20130404,52.18,20140509,52.66,20150515,52.39,20161204
360699,200 IM (SCY),F,131.8,20121130,133.24,20141109,133.48,20151108,128.72,20170209
360699,100 BK (SCY),F,61.68,20131020,57.25,20140515,57.69,20150515,58.18,20170210
360699,100 BK (SCY),F,60.32,20130228,57.25,20140515,60.38,20151107,58.18,20170210
360699,50 FR (SCY),F,24.35,20131116,25.05,20141109,24.34,20141205,24.32,20161203
360699,200 IM (SCY),F,134.51,20131109,133.24,20141109,127.44,20141205,128.72,20170209
360699,200 IM (SCY),F,131.8,20121130,133.24,20141109,127.44,20141205,128.72,20170209
360699,200 IM (SCY),F,134.51,20131109,127.21,20140403,127.44,20141205,128.72,20170209
360699,200 IM (SCY),F,131.8,20121130,127.21,20140403,127.44,20141205,128.72,20170209
360699,50 FR (SCY),F,24.28,20130404,24.27,20140515,24.34,20141205,24.32,20161203
360699,100 FR (SCY),F,52.79,20130404,54.49,20141108,52.66,20150515,52.39,20161204
360699,100 FR (SCY),F,53.11,20131116,54.49,20141108,54.44,20151107,52.39,20161204
360699,50 FR (SCY),F,24.35,20131116,24.27,20140515,24.34,20141205,24.32,20161203
360699,50 FR (SCY),F,24.28,20130404,25.05,20141109,24.92,20151108,24.32,20161203
361291,200 IM (SCY),M,122.37,20131122,115.25,20150228,113.62,20151114,117.85,20180222
361291,200 BK (SCY),M,117.96,20140227,118.54,20150301,123.53,20160213,114.89,20180225
361291,200 IM (SCY),M,128.35,20130406,115.25,20150228,113.62,20151114,117.85,20180222
361291,500 FR (SCY),M,291.27,20130307,277.73,20150228,278.01,20160227,272.55,20180224
361291,400 FR (LCM),M,257.86,20130718,272.65,20140425,249.95,20150725,250.85,20170722
361291,200 BK (SCY),M,129.6,20130406,118.54,20150301,123.53,20160213,114.89,20180225
361291,200 FR (SCY),M,106.01,20140227,102.01,20150227,101.29,20160226,100.85,20180223
361291,50 FR (SCY),M,22.73,20131122,22.19,20141116,21.87,20151115,21.66,20180222
361291,50 FR (SCY),M,22.73,20131122,22.19,20141116,22.53,20150308,21.66,20180222
361291,200 IM (LCM),M,141.13,20130718,135.77,20140724,134.32,20150725,134.02,20170722
361291,100 FR (SCY),M,48.72,20140227,47.52,20150301,46.3,20151114,47.37,20171218
361291,500 FR (SCY),M,289.21,20131122,277.73,20150228,278.01,20160227,272.55,20180224
361291,200 FR (SCY),M,109.25,20130307,102.01,20150227,101.29,20160226,100.85,20180223
361291,100 FR (LCM),M,57.4,20130718,54.96,20140724,54.74,20150726,54.52,20170723
361291,100 FR (SCY),M,50.57,20130307,47.52,20150301,46.3,20151114,47.37,20171218
361291,200 FR (LCM),M,123.52,20130718,119.12,20140724,118.35,20150724,116.71,20170721
362030,100 FL (SCY),M,56.04,20130308,52.45,20140219,51.47,20150320,49.87,20170218
362030,100 FL (SCY),M,56.04,20130308,52.45,20140219,51.17,20151122,49.87,20170218
362030,200 FL (SCY),M,131.05,20131101,118.79,20140318,115.85,20150307,112.52,20171203
362030,100 FL (SCY),M,55.35,20131117,52.45,20140219,51.47,20150320,49.87,20170218
362030,50 FR (SCY),M,23.6,20130216,23.12,20140228,22.3,20150307,22.27,20171201
362030,100 FL (SCY),M,55.35,20131117,52.94,20141116,51.17,20151122,49.87,20170218
362030,100 FL (SCY),M,56.04,20130308,52.94,20141116,51.17,20151122,49.87,20170218
362030,50 FR (SCY),M,23.93,20131207,23.12,20140228,22.3,20150307,22.27,20171201
362030,100 FL (SCY),M,55.35,20131117,52.45,20140219,51.17,20151122,50.63,20171202
362030,50 FR (SCY),M,23.6,20130216,23.12,20140228,22.53,20151122,22.27,20171201
362030,100 FL (SCY),M,55.35,20131117,52.94,20141116,51.17,20151122,50.63,20171202
362030,50 FR (SCY),M,23.93,20131207,23.08,20141116,22.3,20150307,22.27,20171201
362030,100 FL (SCY),M,55.35,20131117,52.45,20140219,51.17,20151122,49.87,20170218
362030,100 FL (SCY),M,55.35,20131117,52.94,20141116,51.47,20150320,50.63,20171202
362030,100 FL (SCY),M,56.04,20130308,52.94,20141116,51.47,20150320,49.87,20170218
362030,100 FL (SCY),M,56.04,20130308,52.94,20141116,51.47,20150320,50.63,20171202
362030,100 FL (SCY),M,56.04,20130308,52.94,20141116,51.17,20151122,50.63,20171202
362030,50 FR (SCY),M,23.93,20131207,23.08,20141116,22.53,20151122,22.27,20171201
362030,100 FL (SCY),M,55.35,20131117,52.94,20141116,51.47,20150320,49.87,20170218
362030,100 FL (SCY),M,56.04,20130308,52.45,20140219,51.47,20150320,50.63,20171202
362030,50 FR (SCY),M,23.6,20130216,23.08,20141116,22.3,20150307,22.27,20171201
362030,50 FR (SCY),M,23.6,20130216,23.08,20141116,22.53,20151122,22.27,20171201
362030,100 FL (SCY),M,55.35,20131117,52.45,20140219,51.47,20150320,50.63,20171202
362030,200 FL (SCY),M,131.05,20131101,118.79,20140318,115.85,20150307,110.22,20170315
362030,50 FR (SCY),M,23.93,20131207,23.12,20140228,22.53,20151122,22.27,20171201
362030,100 FL (SCY),M,56.04,20130308,52.45,20140219,51.17,20151122,50.63,20171202
362046,100 FL (SCY),M,56.13,20130315,54.19,20140321,55.48,20150315,52.02,20170210
362046,200 FR (SCY),M,110.84,20130315,108.22,20140321,107.98,20150219,105.67,20170210
362046,200 FL (SCY),M,122.72,20130315,116.16,20140321,116.93,20150314,114.26,20170211
363054,200 FL (SCY),M,116.92,20121206,110.5,20131212,107.2,20141213,108.05,20161203
363054,200 IM (SCY),M,117.7,20130118,116.44,20131116,119.88,20141214,107.88,20161201
363054,200 FR (SCY),M,105.81,20121206,100.91,20131212,99.33,20141212,98.72,20161202
363054,200 BR (SCY),M,136.09,20130118,139.87,20131012,141.69,20141122,128.89,20170121
363054,100 FL (SCY),M,53.2,20121206,50.31,20131212,49.6,20141212,48.08,20161202
367510,200 IM (SCY),M,129.87,20140313,123.23,20150308,119.36,20160306,117.86,20180215
369297,100 BR (SCY),F,68.04,20140214,67.25,20150214,66.56,20151204,65.31,20170503
369297,200 IM (SCY),F,138.4,20130615,132.1,20140506,130.45,20160213,126.78,20180222
369297,200 IM (SCY),F,138.4,20130615,132.1,20140506,128.53,20150515,126.78,20180222
369297,100 BR (SCY),F,68.04,20140214,67.29,20140512,66.56,20151204,65.31,20170503
369297,100 BR (SCY),F,69.89,20130615,67.25,20150214,66.56,20151204,65.31,20170503
369297,200 IM (SCY),F,133.35,20140214,131.11,20150215,130.45,20160213,126.78,20180222
369297,100 FR (LCM),F,62.58,20130724,63.59,20140730,61.48,20150729,61.92,20170726
369297,100 BR (SCY),F,69.89,20130615,67.29,20140512,66.56,20151204,65.31,20170503
369297,100 FR (SCY),F,55.43,20140214,54.8,20150214,55.21,20160215,54.61,20180127
369297,200 IM (SCY),F,133.35,20140214,132.1,20140506,128.53,20150515,126.78,20180222
369297,200 IM (SCY),F,138.4,20130615,132.1,20140506,128.53,20150515,127.11,20170512
369297,200 IM (SCY),F,133.35,20140214,132.1,20140506,130.45,20160213,127.11,20170512
369297,200 IM (LCM),F,154.96,20130627,154.95,20140619,150.08,20150731,153.07,20170728
369297,100 FR (SCY),F,55.43,20140214,54.25,20140516,55.21,20160215,54.61,20180127
369297,200 BR (LCM),F,173.49,20130627,173.12,20140619,168.46,20150627,170.04,20170729
369297,200 IM (SCY),F,138.4,20130615,131.11,20150215,128.53,20150515,126.78,20180222
369297,100 BR (SCY),F,68.04,20140214,67.29,20140512,66.28,20150506,66.82,20180106
369297,100 BR (SCY),F,69.89,20130615,67.29,20140512,66.28,20150506,65.31,20170503
369297,200 IM (SCY),F,133.35,20140214,132.1,20140506,128.53,20150515,127.11,20170512
369297,100 BR (SCY),F,69.89,20130615,67.29,20140512,66.56,20151204,66.82,20180106
369297,200 IM (SCY),F,138.4,20130615,132.1,20140506,130.45,20160213,127.11,20170512
369297,100 BR (SCY),F,68.04,20140214,67.25,20150214,66.28,20150506,65.31,20170503
369297,100 BR (SCY),F,69.89,20130615,67.25,20150214,66.28,20150506,65.31,20170503
369297,200 BR (SCY),F,147.13,20140117,146.41,20141222,141.82,20151218,141.54,20180224
369297,100 BR (SCY),F,69.89,20130615,67.25,20150214,66.56,20151204,66.82,20180106
369297,100 BR (SCY),F,68.04,20140214,67.25,20150214,66.56,20151204,66.82,20180106
369297,200 IM (SCY),F,133.35,20140214,131.11,20150215,128.53,20150515,126.78,20180222
369297,200 IM (SCY),F,138.4,20130615,131.11,20150215,130.45,20160213,126.78,20180222
369297,200 IM (SCY),F,133.35,20140214,131.11,20150215,130.45,20160213,127.11,20170512
369297,200 BR (SCY),F,154.37,20130615,146.41,20141222,141.82,20151218,141.54,20180224
369297,200 IM (SCY),F,133.35,20140214,131.11,20150215,128.53,20150515,127.11,20170512
369297,100 BR (SCY),F,68.04,20140214,67.29,20140512,66.28,20150506,65.31,20170503
369297,100 BR (SCY),F,68.04,20140214,67.25,20150214,66.28,20150506,66.82,20180106
369297,100 BR (SCY),F,69.89,20130615,67.29,20140512,66.28,20150506,66.82,20180106
369297,200 IM (SCY),F,138.4,20130615,131.11,20150215,130.45,20160213,127.11,20170512
369297,200 IM (SCY),F,138.4,20130615,131.11,20150215,128.53,20150515,127.11,20170512
369297,100 FL (SCY),F,60.78,20140214,59.25,20150216,60.77,20160130,56.34,20180223
369297,50 FR (SCY),F,25.62,20140214,25.93,20141108,26.42,20160131,25.55,20180127
369297,100 BR (LCM),F,80.66,20130724,79.03,20140619,78.38,20150730,79.48,20170727
369297,100 BR (SCY),F,68.04,20140214,67.29,20140512,66.56,20151204,66.82,20180106
369297,200 IM (SCY),F,133.35,20140214,132.1,20140506,130.45,20160213,126.78,20180222
369297,100 BR (SCY),F,69.89,20130615,67.25,20150214,66.28,20150506,66.82,20180106
369492,50 FR (SCY),M,23.47,20130125,21.81,20140207,21.28,20150205,21.19,20161201
369492,100 FR (SCY),M,51.52,20121130,48.44,20140207,46.9,20141207,46.38,20161203
370191,1000 FR (SCY),M,615.33,20140314,598.23,20150412,590.96,20151206,625.38,20171001
370191,200 FR (SCY),M,112.23,20140314,106.08,20150515,105.16,20160807,105.23,20180511
370191,500 FR (SCY),M,298.28,20140403,287.01,20150807,279.8,20160805,285.12,20180511
370191,50 FR (SCY),M,23.51,20140403,22.69,20150809,22.12,20160807,22.95,20180113
370208,50 FR (SCY),F,25.27,20130929,25.3,20131123,24.68,20150315,24.71,20161216
370208,100 BK (SCY),F,59.82,20121104,59.84,20140116,59.7,20150208,58.7,20170318
370208,200 FL (SCY),F,126.34,20121207,122.91,20140312,125,20141220,122.49,20170316
370208,100 BK (SCY),F,60.68,20130929,59.84,20140116,59.7,20150208,58.7,20170318
370208,100 FL (SCY),F,58.7,20130313,61.64,20140928,60.97,20150927,56.86,20161216
370208,50 FR (SCY),F,24.97,20121214,25.74,20140928,24.68,20150315,24.71,20161216
370208,200 FL (SCY),F,126.34,20121207,122.91,20140312,125,20141220,129.51,20171006
370208,100 FL (SCY),F,60.45,20130929,61.64,20140928,60.97,20150927,59.02,20171006
370208,100 FL (SCY),F,60.45,20130929,57.84,20140312,58.55,20150117,56.86,20161216
